classid,classname
56496,nan
56626,advanced
56665,fullbody
56646,training
56900,30minexpress
56666,fullbody
57155,fullbody
56647,training
57164,nan
56249,advanced
57115,fullbody
56519,fullbody
57156,fullbody
56578,training
56574,training
56662,fullbody
56575,training
56513,fullbody
57179,fullbody
57184,fullbody
56620,advanced
56514,fullbody
57090,fullbody
57091,fullbody
56550,fullbody
56669,fullbody
57180,30minexpress
57186,fullbody
56551,fullbody
56622,fullbody
56577,training
57017,nan
57018,nan
57019,nan
56552,fullbody
56616,training
56902,nan
56553,fullbody
56952,fullbody
56493,30minexpress
57055,fullbody
56775,fullbody
56774,fullbody
56781,fullbody
57061,fullbody
56694,fullbody
56780,fullbody
56834,fullbody
56785,bunsguns
56701,armsabs
56782,fullbody
56835,fullbody
56786,fullbody
56702,fullbody
56836,fullbody
56695,fullbody
56752,fullbody
56959,fullbody
56837,fullbody
56677,fullbody
57098,fullbody
57056,fullbody
56787,fullbody
56998,fullbody
56678,fullbody
57000,fullbody
57002,fullbody
57001,fullbody
57051,fullbody
56999,fullbody
56734,fullbody
57099,fullbody
56753,fullbody
57123,fullbody
57003,fullbody
56697,fullbody
56783,fullbody
57165,fullbody
57025,bunsabs
56777,fullbody
56776,fullbody
57124,fullbody
56921,fullbody
56788,fullbody
56779,fullbody
56778,fullbody
56735,fullbody
56699,fullbody
57077,fullbody
56932,fullbody
56754,fullbody
57125,fullbody
56789,fullbody
56933,bunsguns
56700,fullbody
57058,beginner
57195,training
56869,fullbody
56858,fullbody
56696,fullbody
57152,training
56656,training
56728,fullbody
56652,training
56679,fullbody
57078,beginner
56935,fullbody
57205,training
57059,fullbody
57008,fullbody
57007,fullbody
57005,fullbody
57057,fullbody
57006,fullbody
57062,fullbody
57183,fullbody
56790,fullbody
56784,fullbody
56791,fullbody
56838,fullbody
56690,fullbody
56839,fullbody
56691,fullbody
56840,bunsguns
56755,fullbody
56923,fullbody
56792,fullbody
56936,fullbody
56870,fullbody
56758,fullbody
56706,fullbody
56833,fullbody
57126,fullbody
57021,fullbody
56680,fullbody
57022,fullbody
56793,fullbody
57009,fullbody
56908,fullbody
56922,fullbody
56794,fullbody
57010,fullbody
56871,fullbody
56759,fullbody
56703,fullbody
56849,beginner
56960,fullbody
57052,fullbody
56872,fullbody
57046,fullbody
56692,fullbody
57020,fullbody
56704,armsabs
56961,bunsguns
56873,fullbody
56736,fullbody
56931,fullbody
56795,foundations
56727,fullbody
56705,30minexpress
56760,armsabs
57004,fullbody
56693,fullbody
57063,fullbody
56823,fullbody
56841,fullbody
56681,fullbody
57127,fullbody
56842,fullbody
56874,fullbody
57159,fullbody
56825,fullbody
56843,armsabs
57097,fullbody
56761,fullbody
57200,fullbody
56826,fullbody
57103,fullbody
56845,fullbody
56796,fullbody
57080,fullbody
56762,armsabs
56682,armsabs
56927,fullbody
56797,fullbody
56962,armsabs
57104,fullbody
56987,fullbody
56798,fullbody
56763,fullbody
56919,fullbody
56928,fullbody
57029,bunsguns
56863,fullbody
56708,fullbody
57166,fullbody
57199,30minexpress
56988,fullbody
56963,fullbody
56766,30minexpress
56765,30minexpress
56924,fullbody
56799,fullbody
56737,fullbody
56707,fullbody
56764,fullbody
56800,fullbody
56876,fullbody
57054,fullbody
56937,fullbody
57081,fullbody
57110,fullbody
56724,beginner
56726,fullbody
57083,fullbody
57167,fullbody
57105,fullbody
57044,fullbody
56913,fullbody
57106,fullbody
56801,30minexpress
56709,fullbody
56989,armsabs
56802,fullbody
56698,fullbody
56877,fullbody
56954,armsabs
56942,fullbody
56914,fullbody
57173,30minexpress
56685,fullbody
56738,fullbody
56990,fullbody
56803,fullbody
56878,fullbody
57028,fullbody
56683,fullbody
56739,fullbody
56804,fullbody
57065,fullbody
56925,fullbody
56940,fullbody
56964,fullbody
57064,fullbody
56684,fullbody
56929,fullbody
56991,fullbody
56805,armsabs
56848,beginner
56965,fullbody
56939,armsabs
56930,fullbody
56740,fullbody
56729,fullbody
56966,fullbody
56938,fullbody
56992,bunsguns
57158,fullbody
56806,fullbody
56741,fullbody
56879,fullbody
56969,foundations
56926,fullbody
56807,fullbody
56742,fullbody
56768,fullbody
56968,fullbody
57084,fullbody
56967,fullbody
57130,fullbody
57011,fullbody
57107,fullbody
57085,fullbody
57024,fullbody
57131,fullbody
57012,fullbody
56986,advanced
56767,30minexpress
57108,fullbody
57023,fullbody
57128,fullbody
57109,fullbody
57129,fullbody
57111,fullbody
57066,fullbody
56880,bunsguns
57086,fullbody
57132,fullbody
56743,fullbody
57068,fullbody
57013,fullbody
57112,fullbody
57177,bunsguns
56730,fullbody
56970,fullbody
57178,armsabs
56731,fullbody
56971,fullbody
56744,bunsguns
56808,fullbody
56732,fullbody
56846,fullbody
56725,beginner
56972,fullbody
56745,fullbody
57194,fullbody
56733,fullbody
56881,fullbody
56973,armsabs
56847,fullbody
57160,fullbody
57033,fullbody
56809,fullbody
56710,fullbody
56882,fullbody
56864,fullbody
57088,beginner
56829,fullbody
57034,fullbody
57193,fullbody
57026,fullbody
56976,fullbody
57168,fullbody
56712,fullbody
56993,fullbody
57113,fullbody
56830,fullbody
57027,fullbody
56977,fullbody
56711,fullbody
57169,fullbody
57067,beginner
57114,fullbody
56978,fullbody
56941,fullbody
57076,advanced
57089,fullbody
56975,fullbody
56974,fullbody
57014,fullbody
56851,fullbody
57082,fullbody
57035,fullbody
56944,fullbody
56852,fullbody
56883,fullbody
56853,fullbody
56994,bunsguns
56715,fullbody
56917,fullbody
56713,fullbody
56686,fullbody
57161,fullbody
56854,fullbody
56995,fullbody
57092,fullbody
57037,fullbody
56810,fullbody
57117,fullbody
56996,bunsabs
56811,fullbody
57015,fullbody
57149,armsabs
56831,fullbody
57118,fullbody
56746,fullbody
57038,fullbody
56769,fullbody
56832,fullbody
56812,fullbody
56979,30minexpress
56714,fullbody
57016,fullbody
56716,fullbody
56916,bunsguns
56813,30minexpress
56893,30minexpress
57171,fullbody
56892,30minexpress
56980,30minexpress
57248,training
57041,fullbody
57140,fullbody
56770,30minexpress
56814,fullbody
57040,fullbody
56747,fullbody
56884,fullbody
56717,fullbody
56945,fullbody
56981,fullbody
57069,beginner
57162,fullbody
57139,fullbody
56815,fullbody
56982,armsabs
57141,fullbody
57133,fullbody
56946,fullbody
56817,fullbody
57134,fullbody
57142,fullbody
56718,armsabs
56983,fullbody
56818,armsabs
57119,fullbody
56984,bunsguns
56719,30minexpress
57135,fullbody
56985,fullbody
57120,fullbody
56819,fullbody
57070,fullbody
56855,fullbody
56885,fullbody
57071,fullbody
57216,fullbody
56955,fullbody
56856,fullbody
56886,fullbody
57072,fullbody
57136,fullbody
56857,fullbody
56750,fullbody
56887,fullbody
56934,30minexpress
56865,fullbody
57137,fullbody
56888,fullbody
57093,bunsabs
56751,fullbody
57121,fullbody
56891,fullbody
56820,fullbody
57043,fullbody
56771,fullbody
57031,foundations
57122,fullbody
56720,armsabs
56866,fullbody
57138,fullbody
56889,fullbody
56821,bunsguns
56867,fullbody
56687,fullbody
57249,training
56827,fullbody
57049,fullbody
57073,fullbody
56828,fullbody
56688,fullbody
56868,fullbody
56890,fullbody
57074,fullbody
57032,armsabs
56721,fullbody
56816,fullbody
56850,beginner
57087,fullbody
56748,fullbody
57188,armsabs
56723,beginner
57048,fullbody
56749,fullbody
57187,fullbody
56689,fullbody
56722,fullbody
57094,fullbody
57075,fullbody
57143,armsabs
57252,fullbody
57144,nan
57174,advanced
57060,armsabs
57045,nan
57189,nan
57190,nan
57145,fullbody
57146,fullbody
57047,fullbody
57214,armsabs
57153,training
57181,fullbody
57253,fullbody
56859,fullbody
56899,fullbody
56949,fullbody
57266,training
56950,fullbody
56860,fullbody
56861,fullbody
56906,fullbody
56909,fullbody
56862,fullbody
56822,fullbody
57147,fullbody
56824,bunsguns
57206,fullbody
57207,fullbody
57254,fullbody
57203,fullbody
57204,fullbody
57148,fullbody
56910,fullbody
57267,training
56911,fullbody
57275,30minexpress
56907,fullbody
56898,fullbody
57215,armsabs
57201,fullbody
56912,fullbody
57202,bunsguns
57268,training
56915,fullbody
57151,fullbody
57042,fullbody
56894,fullbody
56895,fullbody
56896,fullbody
56897,fullbody
56657,training
56653,training
56773,training
57403,fullbody
57280,fullbody
57265,fullbody
57310,fullbody
57298,armsabs
57299,fullbody
57289,bunsguns
57300,fullbody
57290,fullbody
57301,fullbody
57302,fullbody
57291,fullbody
57303,fullbody
57292,bunsguns
57304,fullbody
56943,fullbody
57305,fullbody
57293,fullbody
57294,fullbody
57217,fullbody
57295,fullbody
57296,fullbody
57297,fullbody
57250,armsabs
57274,fullbody
57030,armsabs
57288,fullbody
57279,fullbody
57281,30minexpress
56918,fullbody
56997,fullbody
57208,fullbody
57175,advanced
56948,fullbody
57269,training
57270,training
56920,fullbody
57053,30minexpress
57306,fullbody
57307,fullbody
57308,fullbody
57210,nan
57309,fullbody
57311,fullbody
57312,fullbody
57313,fullbody
56947,fullbody
57314,fullbody
57315,fullbody
57255,training
57272,30minexpress
57316,fullbody
57317,fullbody
57318,fullbody
57191,advanced
57319,fullbody
57218,training
57320,fullbody
57321,bunsguns
57322,fullbody
57323,fullbody
57324,fullbody
57277,30minexpress
57325,bunsguns
57326,fullbody
57219,training
57238,training
57220,training
57328,fullbody
57329,fullbody
57330,fullbody
57331,fullbody
57239,training
57332,fullbody
57333,fullbody
57334,fullbody
57446,fullbody
57335,fullbody
57327,fullbody
57209,fullbody
57276,30minexpress
57336,fullbody
57150,advanced
57410,fullbody
57364,fullbody
57337,fullbody
57240,training
57256,training
57338,fullbody
57221,training
57339,armsabs
57228,training
57340,fullbody
57229,training
57341,fullbody
57222,training
57342,fullbody
57374,30minexpress
57343,armsabs
57036,fullbody
57344,fullbody
57039,fullbody
57345,fullbody
57447,fullbody
57346,bunsguns
57347,fullbody
57348,fullbody
57230,training
57349,fullbody
57365,fullbody
57231,training
57257,training
57287,beginner
57182,nan
57241,training
57919,fullbody
57411,training
57286,fullbody
57242,training
57358,fullbody
57251,fullbody
57350,fullbody
57351,fullbody
57352,armsabs
57353,fullbody
57211,foundations
57354,fullbody
57355,fullbody
57232,training
57356,fullbody
57370,fullbody
57407,fullbody
57233,training
57357,fullbody
57368,fullbody
57258,training
57278,foundations
57223,training
57224,training
57383,fullbody
57577,30minexpress
57243,training
57259,training
57404,fullbody
57405,nan
57244,training
57363,30minexpress
57245,training
57977,fullbody
57362,30minexpress
57246,training
57381,fullbody
57367,fullbody
57613,fullbody
57986,fullbody
57260,training
57798,fullbody
57360,30minexpress
57372,fullbody
57247,training
57261,training
57157,advanced
57234,training
57235,training
57212,nan
57361,30minexpress
57196,fullbody
57236,training
57408,fullbody
57197,fullbody
57237,training
57262,training
57198,fullbody
57282,nan
57283,nan
57284,fullbody
57285,fullbody
57406,nan
57409,fullbody
57375,fullbody
57263,training
57376,fullbody
57264,training
57366,fullbody
57213,fullbody
57373,fullbody
57761,training
57921,fullbody
57225,training
57928,nan
57226,training
58042,fullbody
57227,training
57382,fullbody
57369,fullbody
57987,advanced
58034,fullbody
57271,fullbody
57359,30minexpress
57371,fullbody
58035,30minexpress
58028,nan
58027,nan
57929,nan
58026,nan
57490,fullbody
57985,30minexpress
57569,30minexpress
57521,30minexpress
57869,armsabs
57385,fullbody
57570,fullbody
57185,fullbody
57635,fullbody
57829,fullbody
57553,fullbody
57509,fullbody
57870,fullbody
57571,armsabs
57386,fullbody
57488,fullbody
57484,fullbody
57675,bunsabs
57830,fullbody
57510,fullbody
57572,fullbody
57387,fullbody
57786,fullbody
57871,fullbody
57511,bunsguns
58006,training
57388,fullbody
57573,bunsguns
58005,training
57500,fullbody
57487,fullbody
57485,fullbody
57872,fullbody
57512,fullbody
57393,bunsguns
57574,fullbody
57486,fullbody
57483,fullbody
57489,fullbody
57384,bunsguns
57914,fullbody
57873,fullbody
57390,fullbody
57513,fullbody
57703,armsabs
57522,fullbody
57575,fullbody
57554,armsabs
57482,fullbody
57742,fullbody
57874,fullbody
57915,fullbody
57523,fullbody
58038,training
57391,fullbody
57576,fullbody
57514,fullbody
57743,fullbody
57491,fullbody
57875,fullbody
57578,beginner
57916,fullbody
57445,beginner
57392,fullbody
58039,training
57897,fullbody
57896,fullbody
57892,fullbody
57831,fullbody
57801,nan
57492,fullbody
58002,fullbody
57893,fullbody
57680,fullbody
57832,fullbody
57974,fullbody
57802,nan
57894,fullbody
58045,fullbody
57975,fullbody
57803,nan
58046,fullbody
57895,fullbody
57394,bunsguns
57579,fullbody
57437,fullbody
57634,fullbody
57765,fullbody
57814,fullbody
57804,nan
57833,fullbody
57681,fullbody
57876,fullbody
57580,fullbody
57395,armsabs
58041,fullbody
57636,fullbody
57555,fullbody
57834,fullbody
57877,fullbody
57396,fullbody
57581,armsabs
57654,fullbody
57805,fullbody
57637,fullbody
57835,armsabs
57582,fullbody
57524,fullbody
57655,fullbody
57397,fullbody
57806,fullbody
57638,bunsguns
57583,fullbody
57466,fullbody
57451,fullbody
57398,fullbody
57525,fullbody
57389,bunsguns
57450,fullbody
57963,bunsabs
57980,fullbody
57917,fullbody
57584,fullbody
57704,fullbody
57399,fullbody
57918,fullbody
57981,fullbody
57400,fullbody
57705,bunsguns
57585,fullbody
57656,fullbody
57836,fullbody
57956,foundations
58047,foundations
58048,foundations
57878,fullbody
57401,fullbody
57706,fullbody
57464,fullbody
57586,fullbody
57982,fullbody
57682,fullbody
57837,fullbody
57970,fullbody
57448,fullbody
57465,fullbody
57587,fullbody
57707,fullbody
57683,fullbody
57864,advanced
57971,fullbody
57708,fullbody
57449,fullbody
57501,armsabs
57879,armsabs
57467,fullbody
57865,fullbody
57779,advanced
57744,fullbody
57898,fullbody
57880,fullbody
57709,fullbody
57684,fullbody
57745,fullbody
58030,nan
57653,fullbody
58029,nan
57899,fullbody
57900,fullbody
57468,fullbody
57657,fullbody
57548,fullbody
57550,fullbody
57452,fullbody
57588,fullbody
57453,fullbody
57645,armsabs
57589,fullbody
57838,fullbody
57544,fullbody
57502,bunsguns
57932,fullbody
57590,fullbody
57651,fullbody
57649,fullbody
57650,fullbody
57839,fullbody
57545,fullbody
57503,fullbody
57658,bunsabs
58003,fullbody
57767,fullbody
57469,fullbody
57787,fullbody
57808,fullbody
57933,bunsguns
57659,fullbody
57685,fullbody
57840,fullbody
57470,fullbody
57471,fullbody
57472,fullbody
57809,fullbody
57934,fullbody
57901,fullbody
57551,fullbody
57547,fullbody
57549,fullbody
57769,fullbody
57772,fullbody
57771,fullbody
57770,fullbody
57710,fullbody
57983,fullbody
57686,fullbody
57841,fullbody
57768,fullbody
57660,armsabs
57903,fullbody
57984,fullbody
57711,fullbody
57377,training
57402,30minexpress
57935,bunsguns
57842,fullbody
57712,fullbody
57591,fullbody
57843,fullbody
57904,fullbody
57713,fullbody
57746,fullbody
57592,fullbody
57474,fullbody
57473,fullbody
57844,fullbody
57905,fullbody
57788,fullbody
57639,fullbody
57687,fullbody
57504,fullbody
57714,armsabs
57546,fullbody
57593,fullbody
57747,fullbody
57412,fullbody
57640,fullbody
57992,fullbody
57594,fullbody
57526,armsabs
57438,bunsguns
57807,fullbody
58040,training
57413,fullbody
57595,fullbody
57527,fullbody
57439,fullbody
57552,fullbody
57475,fullbody
57748,fullbody
57494,fullbody
57427,fullbody
57426,fullbody
58025,fullbody
57688,fullbody
57596,fullbody
57922,fullbody
57715,fullbody
57597,fullbody
57528,30minexpress
57531,30minexpress
57955,advanced
57957,fullbody
57529,armsabs
57689,fullbody
57414,fullbody
57556,fullbody
57936,fullbody
57931,fullbody
57532,fullbody
57652,fullbody
57646,fullbody
57415,fullbody
57440,fullbody
57937,fullbody
57533,fullbody
57881,fullbody
57789,fullbody
57661,bunsguns
57882,fullbody
57690,bunsabs
57534,fullbody
57557,30minexpress
57716,fullbody
57662,fullbody
57883,armsabs
57845,fullbody
57416,fullbody
57939,30minexpress
57455,bunsguns
57456,bunsguns
57598,30minexpress
57940,fullbody
57691,fullbody
57417,fullbody
57454,fullbody
57958,fullbody
57458,fullbody
57457,fullbody
57941,fullbody
57428,30minexpress
57495,30minexpress
57496,30minexpress
57378,training
57902,fullbody
57717,fullbody
57599,fullbody
57906,fullbody
57846,fullbody
57497,30minexpress
57718,fullbody
57665,fullbody
57812,fullbody
57600,fullbody
57460,fullbody
57441,fullbody
57476,beginner
57847,fullbody
57907,fullbody
57418,fullbody
57719,fullbody
57692,fullbody
57813,fullbody
57461,fullbody
57810,fullbody
57425,fullbody
57667,fullbody
57601,fullbody
57749,fullbody
57811,bunsguns
57419,fullbody
57602,fullbody
57750,fullbody
57908,fullbody
57603,fullbody
57720,fullbody
57909,fullbody
57604,fullbody
57530,30minexpress
57796,armsabs
57420,bunsguns
57663,fullbody
57884,fullbody
57647,fullbody
57988,fullbody
57942,fullbody
57664,armsabs
57885,fullbody
57421,fullbody
57797,fullbody
57477,armsabs
57751,fullbody
57721,fullbody
57668,nan
